unique_customer_id,Recency,Frequency,Monetary
LOYALTY_bc91d89d-6ed3-4c66-b39c-b6badcee8e86,28,1,10.54
CARD_MASTERCARD_5334,8,2,10.510000000000002
CARD_AMEX_4891,63,1,10.51
CARD_DISCOVER_9466,29,1,10.51
CARD_DISCOVER_3534,77,1,10.41
CARD_DISCOVER_7953,59,1,10.41
CARD_MASTERCARD_2844,112,1,10.41
CARD_VISA_7939,43,1,10.41
CARD_VISA_6966,45,1,10.35
GUEST_ORDER_537315ca-d62b-48ee-8dd2-6084116a97e8,41,1,10.35
LOYALTY_6cfa7015-b693-491c-ab8a-350b669ebaa7,40,1,10.35
CARD_MASTERCARD_4479,89,2,10.34
CARD_MASTERCARD_6977,39,1,10.34
CARD_VISA_0113,56,1,10.34
CARD_VISA_0428,81,1,10.34
CARD_VISA_1740,3,1,10.34
CARD_MASTERCARD_1405,11,2,10.32
CARD_DISCOVER_7882,29,1,10.32
CARD_MASTERCARD_5874,27,1,10.31
CARD_MASTERCARD_9678,13,1,10.31
LOYALTY_b6813127-818b-481a-bcb1-d59f0356248e,83,1,10.31
CARD_MASTERCARD_4498,11,2,10.3
CARD_AMEX_4742,35,1,10.26
CARD_MASTERCARD_3316,105,1,10.26
CARD_AMEX_0200,66,1,10.25
CARD_AMEX_1978,59,1,10.25
CARD_AMEX_3194,42,1,10.25
CARD_AMEX_4230,53,1,10.25
CARD_AMEX_6065,76,1,10.25
CARD_AMEX_6108,64,1,10.25
CARD_AMEX_9613,35,1,10.25
CARD_AMEX_9835,92,1,10.25
CARD_DISCOVER_1271,77,1,10.25
CARD_DISCOVER_1418,29,1,10.25
CARD_DISCOVER_1611,93,1,10.25
CARD_DISCOVER_4571,30,1,10.25
CARD_DISCOVER_6982,44,1,10.25
CARD_DISCOVER_7467,84,1,10.25
CARD_DISCOVER_7569,39,1,10.25
CARD_DISCOVER_9981,1,1,10.25
CARD_MASTERCARD_0009,93,1,10.25
CARD_MASTERCARD_1340,68,1,10.25
CARD_MASTERCARD_1402,22,1,10.25
CARD_MASTERCARD_2107,34,1,10.25
CARD_MASTERCARD_2228,75,1,10.25
CARD_MASTERCARD_2443,20,1,10.25
CARD_MASTERCARD_2999,96,1,10.25
CARD_MASTERCARD_3341,67,1,10.25
CARD_MASTERCARD_3491,44,1,10.25
CARD_MASTERCARD_3647,93,1,10.25
CARD_MASTERCARD_4217,35,1,10.25
CARD_MASTERCARD_4243,107,1,10.25
CARD_MASTERCARD_4652,31,1,10.25
CARD_MASTERCARD_4693,20,1,10.25
CARD_MASTERCARD_4811,48,1,10.25
CARD_MASTERCARD_5117,40,1,10.25
CARD_MASTERCARD_6202,5,1,10.25
CARD_MASTERCARD_6407,3,1,10.25
CARD_MASTERCARD_7098,20,1,10.25
CARD_MASTERCARD_7315,5,1,10.25
CARD_MASTERCARD_8082,76,1,10.25
CARD_MASTERCARD_8213,64,1,10.25
CARD_MASTERCARD_9503,110,1,10.25
CARD_MASTERCARD_9633,3,1,10.25
CARD_MASTERCARD_9750,10,1,10.25
CARD_VISA_0177,90,1,10.25
CARD_VISA_0383,12,1,10.25
CARD_VISA_0425,41,1,10.25
CARD_VISA_1052,22,1,10.25
CARD_VISA_1274,36,1,10.25
CARD_VISA_1612,18,1,10.25
CARD_VISA_1764,48,1,10.25
CARD_VISA_2176,109,1,10.25
CARD_VISA_2450,13,1,10.25
CARD_VISA_2644,42,1,10.25
CARD_VISA_3119,32,1,10.25
CARD_VISA_3319,113,1,10.25
CARD_VISA_3558,108,1,10.25
CARD_VISA_3955,20,1,10.25
CARD_VISA_4080,13,1,10.25
CARD_VISA_4341,65,1,10.25
CARD_VISA_4901,4,1,10.25
CARD_VISA_5047,6,1,10.25
CARD_VISA_5133,34,1,10.25
CARD_VISA_5212,96,1,10.25
CARD_VISA_5440,3,1,10.25
CARD_VISA_5752,13,1,10.25
CARD_VISA_5875,110,1,10.25
CARD_VISA_6162,29,1,10.25
CARD_VISA_6238,22,1,10.25
CARD_VISA_6468,88,1,10.25
CARD_VISA_6953,79,1,10.25
CARD_VISA_6965,74,1,10.25
CARD_VISA_7054,33,1,10.25
CARD_VISA_7301,94,1,10.25
CARD_VISA_7328,78,1,10.25
CARD_VISA_7362,39,1,10.25
CARD_VISA_7909,4,1,10.25
CARD_VISA_8458,5,1,10.25
CARD_VISA_8581,107,1,10.25
CARD_VISA_9131,78,1,10.25
CARD_VISA_9183,6,1,10.25
CARD_VISA_9420,33,1,10.25
CARD_VISA_9552,40,1,10.25
CARD_VISA_9955,23,1,10.25
CARD_VISA_9993,33,1,10.25
GUID_141ebe6c-ebdd-440f-bd16-8e9e3ebb68fa,2,1,10.25
GUID_18e74a0a-ac29-4382-8ab7-58b613e4c8eb,8,1,10.25
GUID_1ef15a5b-c23b-431c-b6b5-c3443ab7687c,10,1,10.25
GUID_2a7289c5-6b4e-4ff4-9ce1-93d51a263ae3,4,1,10.25
GUID_2b8bac0a-49d8-4f1e-9720-dc00a0793b0f,3,1,10.25
GUID_2eb051de-f1ff-4b5c-abda-b6cc294700d3,2,1,10.25
GUID_5bb154e8-e243-4d8f-a6d4-453e31ddecb2,10,1,10.25
GUID_5f012da8-c209-4bf1-8288-1908b5adebc4,1,1,10.25
GUID_76a1fb8e-8bab-4648-81cd-5ebcae4709dc,7,1,10.25
GUID_8d797479-733a-4c6a-bb55-5f2598b9108a,7,1,10.25
GUID_a65acdec-de5d-4bb7-842b-2621cdfe5285,4,1,10.25
GUID_b087b192-23cc-4c39-a321-7de515a1b839,7,1,10.25
GUID_b0a6852b-a0a9-4b04-8185-bd1a5e023076,10,1,10.25
GUID_b8e59e3c-6b90-4140-a1da-c84749cabc24,4,1,10.25
GUID_cdffd2fd-eee2-49ab-bac8-bae625ca62f6,8,1,10.25
GUID_cfcaa997-7831-4bf5-a4b7-b6cfcaae0791,10,1,10.25
GUID_e78718d3-53a8-44a6-96b5-2196afc61278,1,1,10.25
GUID_f9cbc713-2a78-44ab-a663-baf479918109,3,1,10.25
LOYALTY_324a3344-10a4-4072-9068-340951e77f8d,1,1,10.25
LOYALTY_383513c6-c8a9-4e51-9fc0-ff58346f8267,13,1,10.25
LOYALTY_3c69f131-cd14-431d-9203-967ec3d2d9e7,103,1,10.25
LOYALTY_4a248e68-a274-4952-8ac7-b80698053750,28,1,10.25
LOYALTY_59f2d389-8247-4d1d-b4df-c36094ef09b4,99,1,10.25
LOYALTY_67d542c7-0828-4fed-9ac9-eec57d24234e,103,1,10.25
LOYALTY_7650b2e6-5992-4822-940d-720645141107,4,1,10.25
LOYALTY_80da54a0-29b3-4300-9e50-39cea2e80707,28,1,10.25
LOYALTY_8ec6f5da-7c0f-4b80-9a76-5acfbcca1a5e,34,1,10.25
LOYALTY_94c65abc-47e3-4774-b67f-ca586a43f810,21,1,10.25
LOYALTY_a0f6d028-1299-42e9-bcaf-a080fd5a85ff,25,1,10.25
LOYALTY_a386fbd2-ad71-47fd-8a33-d5546c2b8e54,108,1,10.25
LOYALTY_cc7e3611-52f4-4c4f-836d-021b31e0108f,57,1,10.25
LOYALTY_f257a04d-b455-4d61-9209-8c83d59c0fe9,50,1,10.25
LOYALTY_f9c61831-632f-4673-9780-94e779bf8844,3,1,10.25
LOYALTY_fe48a5f6-2c39-4274-806a-93f193259703,31,1,10.25
LOYALTY_feff75b9-80f3-4c44-b21e-10505401ed5a,47,1,10.25
CARD_MASTERCARD_4935,95,1,10.23
CARD_MASTERCARD_6929,87,1,10.23
CARD_MASTERCARD_8291,90,1,10.23
CARD_AMEX_4419,19,1,10.22
CARD_MASTERCARD_1373,53,1,10.22
CARD_MASTERCARD_2329,19,1,10.22
CARD_MASTERCARD_8439,107,1,10.22
CARD_MASTERCARD_8794,105,1,10.22
CARD_VISA_3468,12,1,10.22
LOYALTY_07f36bc0-c555-4b21-9470-e7b0349463ea,103,1,10.22
CARD_VISA_6687,30,1,10.16
GUID_874afc12-b5eb-4434-b19d-ccee27472eee,3,1,10.13
GUID_d9aaa0ac-b5bb-4156-87ff-1917f106ca46,32,1,10.13
GUID_a86b561c-8d22-4916-a494-47abbae98a43,34,1,10.12
CARD_AMEX_2240,79,1,10.11
CARD_AMEX_2460,103,1,10.11
CARD_AMEX_4560,91,1,10.11
CARD_DISCOVER_6448,17,1,10.11
CARD_DISCOVER_7508,16,1,10.11
CARD_MASTERCARD_1027,18,1,10.11
CARD_MASTERCARD_4043,19,1,10.11
CARD_MASTERCARD_5152,9,1,10.11
CARD_MASTERCARD_7024,14,1,10.11
CARD_VISA_0117,73,1,10.11
CARD_VISA_2430,8,1,10.11
CARD_VISA_3334,19,1,10.11
CARD_VISA_7954,9,1,10.11
LOYALTY_9e051223-ac3b-4b6c-84e0-04ff236dd368,70,1,10.11
CARD_AMEX_5022,55,1,10.07
CARD_AMEX_6999,76,1,10.07
CARD_AMEX_9065,83,1,10.07
CARD_DISCOVER_0558,27,1,10.07
CARD_DISCOVER_3165,25,1,10.07
CARD_DISCOVER_9722,90,1,10.07
CARD_MASTERCARD_3433,5,1,10.07
CARD_MASTERCARD_5224,87,1,10.07
CARD_VISA_3001,76,1,10.07
CARD_VISA_4007,15,1,10.07
CARD_VISA_7765,41,1,10.07
CARD_VISA_8037,55,1,10.07
CARD_VISA_8067,82,1,10.07
GUEST_ORDER_4a2bfc28-9d82-4014-bd28-a3853f40023a,58,1,10.07
GUEST_ORDER_6951c97b-a575-463e-9586-12b92d169244,75,1,10.07
LOYALTY_09bebf1c-9c6a-4648-8ff9-0944c4bd9875,94,1,10.07
LOYALTY_83a9c8bb-cbdd-4e41-80ca-62ee524bff16,20,1,10.07
LOYALTY_ec7e2f99-3111-4395-95de-ad4bc30f89f6,69,1,10.07
CARD_DISCOVER_8852,75,1,10.0
CARD_DISCOVER_8951,21,1,10.0
CARD_MASTERCARD_1879,13,1,10.0
LOYALTY_7eb8fe4d-3c9e-4a06-82d9-7fcec1eb5da8,10,1,10.0
LOYALTY_917d1a1b-a61f-4a16-b0a1-ce6b9617b3bf,90,1,10.0
CARD_MASTERCARD_8704,82,1,9.98
CARD_MASTERCARD_2872,20,1,9.92
GUID_9a6da52d-7135-4708-ac4c-64f88aa3d83a,28,1,9.92
CARD_VISA_2582,50,1,9.91
CARD_VISA_2684,99,1,9.91
CARD_AMEX_0042,42,1,9.85
CARD_AMEX_0725,91,1,9.85
CARD_AMEX_1680,24,1,9.85
CARD_AMEX_2212,86,1,9.85
CARD_AMEX_3131,39,1,9.85
CARD_AMEX_4057,92,1,9.85
CARD_AMEX_5702,60,1,9.85
CARD_AMEX_6070,27,1,9.85
CARD_AMEX_7918,50,1,9.85
CARD_AMEX_8048,8,1,9.85
CARD_AMEX_9417,37,1,9.85
CARD_DISCOVER_1592,37,1,9.85
CARD_DISCOVER_1677,89,1,9.85
CARD_DISCOVER_1750,50,1,9.85
CARD_DISCOVER_2104,17,1,9.85
CARD_DISCOVER_2846,12,1,9.85
CARD_DISCOVER_3197,29,1,9.85
CARD_DISCOVER_3465,33,1,9.85
CARD_DISCOVER_7877,110,1,9.85
CARD_DISCOVER_8817,5,1,9.85
CARD_DISCOVER_9885,6,1,9.85
CARD_MASTERCARD_0617,112,1,9.85
CARD_MASTERCARD_0887,9,1,9.85
CARD_MASTERCARD_1019,113,1,9.85
CARD_MASTERCARD_1357,96,1,9.85
CARD_MASTERCARD_1363,106,1,9.85
CARD_MASTERCARD_1482,13,1,9.85
CARD_MASTERCARD_1569,91,1,9.85
CARD_MASTERCARD_2006,104,1,9.85
CARD_MASTERCARD_2124,13,1,9.85
CARD_MASTERCARD_2920,68,1,9.85
CARD_MASTERCARD_3046,89,1,9.85
CARD_MASTERCARD_3187,78,1,9.85
CARD_MASTERCARD_3660,90,1,9.85
CARD_MASTERCARD_3875,73,1,9.85
CARD_MASTERCARD_4717,49,1,9.85
CARD_MASTERCARD_4724,3,1,9.85
CARD_MASTERCARD_5129,87,1,9.85
CARD_MASTERCARD_5921,56,1,9.85
CARD_MASTERCARD_6519,1,1,9.85
CARD_MASTERCARD_7383,32,1,9.85
CARD_MASTERCARD_7671,47,1,9.85
CARD_MASTERCARD_7737,38,1,9.85
CARD_MASTERCARD_9268,112,1,9.85
CARD_MASTERCARD_9484,105,1,9.85
CARD_MASTERCARD_9717,100,1,9.85
CARD_VISA_0192,51,1,9.85
CARD_VISA_0787,5,1,9.85
CARD_VISA_0895,40,1,9.85
CARD_VISA_1122,96,1,9.85
CARD_VISA_1191,15,1,9.85
CARD_VISA_1223,112,1,9.85
CARD_VISA_2188,15,1,9.85
CARD_VISA_2205,110,1,9.85
CARD_VISA_2947,18,1,9.85
CARD_VISA_3486,1,1,9.85
CARD_VISA_3592,20,1,9.85
CARD_VISA_3870,103,1,9.85
CARD_VISA_4088,28,1,9.85
CARD_VISA_4316,72,1,9.85
CARD_VISA_4781,6,1,9.85
CARD_VISA_5466,34,1,9.85
CARD_VISA_5884,103,1,9.85
CARD_VISA_6237,81,1,9.85
CARD_VISA_6239,108,1,9.85
CARD_VISA_6308,61,1,9.85
CARD_VISA_6702,88,1,9.85
CARD_VISA_6736,28,1,9.85
CARD_VISA_6850,79,1,9.85
CARD_VISA_7103,10,1,9.85
CARD_VISA_7122,19,1,9.85
CARD_VISA_8228,24,1,9.85
CARD_VISA_8281,1,1,9.85
CARD_VISA_8427,66,1,9.85
CARD_VISA_8452,2,1,9.85
CARD_VISA_8996,89,1,9.85
CARD_VISA_9032,34,1,9.85
CARD_VISA_9084,29,1,9.85
CARD_VISA_9870,47,1,9.85
LOYALTY_0ba87657-7cb3-48c3-9dfe-b1292463ae10,33,1,9.85
LOYALTY_1ba28f6a-a02b-4d58-b61f-8ebbc3187e2a,8,1,9.85
LOYALTY_21370376-561d-4e59-a079-520de18d5506,76,1,9.85
LOYALTY_255d2c6b-67e5-4cca-88c5-c48889f6ba4e,109,1,9.85
LOYALTY_27950818-154a-454b-bf5a-bd5750cde1b6,14,1,9.85
LOYALTY_2a6d3182-9519-446c-b711-1af3d1b9538e,108,1,9.85
LOYALTY_3ac25674-f01d-4bc7-ad01-3e8d9cda65c8,13,1,9.85
LOYALTY_491fb007-745e-4429-a5d6-44c4e75acdf7,37,1,9.85
LOYALTY_56ca3fe0-5e4e-4f6e-91f8-c0f668c3d869,92,1,9.85
LOYALTY_6fbe80cc-6aba-4695-a64b-e1466dc15581,99,1,9.85
LOYALTY_7136e43b-d5ec-485c-b5c5-5c7623fccfac,90,1,9.85
LOYALTY_74c0e039-0727-410f-8323-e24ab2eda2cf,70,1,9.85
LOYALTY_7bcea634-229d-4bd6-981b-b549379e8232,92,1,9.85
LOYALTY_820223a2-d4da-4753-9195-296bcf4dcbfd,66,1,9.85
LOYALTY_8f55b669-b93e-49e7-bca5-adfeed0ad193,61,1,9.85
LOYALTY_901d2c95-8bfb-450b-ba78-69908bdd6daa,74,1,9.85
LOYALTY_9f2af43e-2178-49e6-a7f9-12ca9db76f56,73,1,9.85
LOYALTY_a4868d61-397d-4b78-9eb1-601179b438fa,105,1,9.85
LOYALTY_aec9bcb7-bd58-4c91-ad5e-cecf33e2fbd2,43,1,9.85
LOYALTY_b3e0094f-0779-4b94-a85a-2c7baadd52b0,21,1,9.85
LOYALTY_b881a4ee-4afb-44e8-8398-650147719e1b,82,1,9.85
LOYALTY_c3b21812-860d-49c6-8674-63d2da872a30,13,1,9.85
LOYALTY_c68b2e55-120b-4b0a-9f30-4d928f248f70,50,1,9.85
LOYALTY_ddfe5daf-f7f5-4101-9015-2e0f0260e191,113,1,9.85
LOYALTY_eb31a4bc-e53a-4a3d-8439-8458b05c45a6,105,1,9.85
LOYALTY_cae13279-39c3-4a7e-bc90-f07351ee5f01,10,2,9.8
CARD_AMEX_0630,89,1,9.8
CARD_AMEX_4340,6,1,9.8
CARD_AMEX_6379,35,1,9.8
CARD_DISCOVER_5384,97,1,9.8
CARD_DISCOVER_7252,11,1,9.8
CARD_DISCOVER_8925,52,1,9.8
CARD_MASTERCARD_1858,34,1,9.8
CARD_MASTERCARD_3586,68,1,9.8
CARD_MASTERCARD_5872,91,1,9.8
CARD_MASTERCARD_6147,109,1,9.8
CARD_MASTERCARD_6898,20,1,9.8
CARD_MASTERCARD_7534,62,1,9.8
CARD_MASTERCARD_7667,79,1,9.8
CARD_MASTERCARD_7885,32,1,9.8
CARD_MASTERCARD_8245,52,1,9.8
CARD_MASTERCARD_8503,20,1,9.8
CARD_VISA_0518,110,1,9.8
CARD_VISA_1366,91,1,9.8
CARD_VISA_1416,40,1,9.8
CARD_VISA_1950,1,1,9.8
CARD_VISA_2038,23,1,9.8
CARD_VISA_2557,80,1,9.8
CARD_VISA_2704,14,1,9.8
CARD_VISA_2969,13,1,9.8
CARD_VISA_3479,73,1,9.8
CARD_VISA_3692,99,1,9.8
CARD_VISA_4154,59,1,9.8
CARD_VISA_7120,88,1,9.8
CARD_VISA_7949,16,1,9.8
CARD_VISA_8695,101,1,9.8
CARD_VISA_8835,79,1,9.8
CARD_VISA_9007,24,1,9.8
CARD_VISA_9079,14,1,9.8
CARD_VISA_9334,47,1,9.8
GUEST_ORDER_1b458986-6aff-4660-921f-5d80a907962d,84,1,9.8
GUEST_ORDER_2932e925-063c-45aa-80a9-821232323487,99,1,9.8
GUEST_ORDER_44f03207-07c5-4954-bfbd-37a0101f3cae,100,1,9.8
GUEST_ORDER_64a32d9b-91b3-4637-846a-57b627a948ca,113,1,9.8
GUEST_ORDER_6b8e8f38-93c1-49dc-ac78-0f12714292c0,59,1,9.8
GUEST_ORDER_a11e7cef-ea07-4d8c-9cea-2f5400d19cce,39,1,9.8
GUEST_ORDER_a2570686-473e-45af-8895-cfcc861d2c31,61,1,9.8
GUEST_ORDER_a39dbd21-7c75-448c-a0b6-cc4e47c2a424,45,1,9.8
LOYALTY_055d8b4d-e5a2-4ff2-8c34-86dbb035b95f,55,1,9.8
LOYALTY_26270a2f-b58f-42e0-921b-28cebca16a35,111,1,9.8
LOYALTY_a72743c9-9072-4376-91a3-500393cf8a1d,21,1,9.8
LOYALTY_c802a7d9-0072-4668-b87f-cb3cd1855611,25,1,9.8
LOYALTY_cd33a40c-3dcb-40f2-bd8c-e7a87585640e,54,1,9.8
LOYALTY_d3f2c9a8-5567-41e8-93ee-84c2d461defd,97,1,9.8
CARD_VISA_4153,75,1,9.79
CARD_VISA_8943,34,1,9.76
CARD_AMEX_005F,80,1,9.75
CARD_AMEX_0446,29,1,9.75
CARD_AMEX_1556,38,1,9.75
CARD_AMEX_2963,91,1,9.75
CARD_AMEX_3164,51,1,9.75
CARD_AMEX_3798,23,1,9.75
CARD_AMEX_4048,13,1,9.75
CARD_AMEX_4662,105,1,9.75
CARD_AMEX_5686,38,1,9.75
CARD_AMEX_5975,101,1,9.75
CARD_AMEX_6012,92,1,9.75
CARD_AMEX_6114,14,1,9.75
CARD_AMEX_7368,3,1,9.75
CARD_AMEX_7642,110,1,9.75
CARD_AMEX_7732,107,1,9.75
CARD_AMEX_8014,110,1,9.75
CARD_AMEX_8423,3,1,9.75
CARD_AMEX_8715,44,1,9.75
CARD_AMEX_8892,24,1,9.75
CARD_AMEX_9242,34,1,9.75
CARD_AMEX_9537,10,1,9.75
CARD_AMEX_9647,16,1,9.75
CARD_DISCOVER_0026,40,1,9.75
CARD_DISCOVER_0068,3,1,9.75
CARD_DISCOVER_0083,102,1,9.75
CARD_DISCOVER_0748,72,1,9.75
CARD_DISCOVER_1501,68,1,9.75
CARD_DISCOVER_1584,2,1,9.75
CARD_DISCOVER_2538,7,1,9.75
CARD_DISCOVER_2539,110,1,9.75
CARD_DISCOVER_3785,19,1,9.75
CARD_DISCOVER_5380,20,1,9.75
CARD_DISCOVER_6371,113,1,9.75
CARD_DISCOVER_6988,110,1,9.75
CARD_DISCOVER_7281,96,1,9.75
CARD_DISCOVER_7822,6,1,9.75
CARD_DISCOVER_9127,111,1,9.75
CARD_DISCOVER_9398,75,1,9.75
CARD_DISCOVER_9650,71,1,9.75
CARD_DISCOVER_9761,83,1,9.75
CARD_DISCOVER_9766,90,1,9.75
CARD_MASTERCARD_0830,101,1,9.75
CARD_MASTERCARD_0966,111,1,9.75
CARD_MASTERCARD_0975,91,1,9.75
CARD_MASTERCARD_1265,89,1,9.75
CARD_MASTERCARD_2631,78,1,9.75
CARD_MASTERCARD_2696,99,1,9.75
CARD_MASTERCARD_2955,68,1,9.75
CARD_MASTERCARD_3618,111,1,9.75
CARD_MASTERCARD_4104,19,1,9.75
CARD_MASTERCARD_4218,103,1,9.75
CARD_MASTERCARD_4318,2,1,9.75
CARD_MASTERCARD_4476,8,1,9.75
CARD_MASTERCARD_4595,33,1,9.75
CARD_MASTERCARD_4840,82,1,9.75
CARD_MASTERCARD_5350,109,1,9.75
CARD_MASTERCARD_5524,81,1,9.75
CARD_MASTERCARD_5755,72,1,9.75
CARD_MASTERCARD_5773,88,1,9.75
CARD_MASTERCARD_5853,108,1,9.75
CARD_MASTERCARD_5868,99,1,9.75
CARD_MASTERCARD_6468,33,1,9.75
CARD_MASTERCARD_6716,107,1,9.75
CARD_MASTERCARD_6830,91,1,9.75
CARD_MASTERCARD_6869,14,1,9.75
CARD_MASTERCARD_7182,19,1,9.75
CARD_MASTERCARD_7818,34,1,9.75
CARD_MASTERCARD_8164,74,1,9.75
CARD_MASTERCARD_8571,101,1,9.75
CARD_MASTERCARD_9018,37,1,9.75
CARD_MASTERCARD_9073,21,1,9.75
CARD_MASTERCARD_9141,33,1,9.75
CARD_MASTERCARD_9651,84,1,9.75
CARD_MASTERCARD_9672,13,1,9.75
CARD_VISA_0054,104,1,9.75
CARD_VISA_0929,91,1,9.75
CARD_VISA_1073,75,1,9.75
CARD_VISA_1113,5,1,9.75
CARD_VISA_1404,71,1,9.75
CARD_VISA_1489,14,1,9.75
CARD_VISA_1634,86,1,9.75
CARD_VISA_1783,109,1,9.75
CARD_VISA_2009,87,1,9.75
CARD_VISA_2067,111,1,9.75
CARD_VISA_2537,109,1,9.75
CARD_VISA_2883,70,1,9.75
CARD_VISA_3506,21,1,9.75
CARD_VISA_3551,96,1,9.75
CARD_VISA_3566,22,1,9.75
CARD_VISA_3703,66,1,9.75
CARD_VISA_4071,107,1,9.75
CARD_VISA_4291,62,1,9.75
CARD_VISA_4690,17,1,9.75
CARD_VISA_5200,17,1,9.75
CARD_VISA_5222,99,1,9.75
CARD_VISA_5267,7,1,9.75
CARD_VISA_6052,6,1,9.75
CARD_VISA_6149,84,1,9.75
CARD_VISA_6397,56,1,9.75
CARD_VISA_6458,25,1,9.75
CARD_VISA_6595,112,1,9.75
CARD_VISA_6677,12,1,9.75
CARD_VISA_6813,111,1,9.75
CARD_VISA_6872,43,1,9.75
CARD_VISA_6898,14,1,9.75
CARD_VISA_7238,34,1,9.75
CARD_VISA_7455,70,1,9.75
CARD_VISA_7970,69,1,9.75
CARD_VISA_8003,96,1,9.75
CARD_VISA_8014,28,1,9.75
CARD_VISA_8176,49,1,9.75
CARD_VISA_8213,97,1,9.75
CARD_VISA_8266,5,1,9.75
CARD_VISA_8286,101,1,9.75
CARD_VISA_8466,50,1,9.75
CARD_VISA_8760,5,1,9.75
CARD_VISA_9249,70,1,9.75
CARD_VISA_9262,50,1,9.75
CARD_VISA_9630,96,1,9.75
CARD_VISA_9817,28,1,9.75
CARD_VISA_9864,68,1,9.75
CARD_VISA_9913,92,1,9.75
CARD_VISA_9958,4,1,9.75
GUEST_ORDER_00c23409-bf4e-4c1f-baf6-2e67491bec39,5,1,9.75
GUEST_ORDER_07b8e7c4-73e0-40de-b341-cb6742951752,81,1,9.75
GUEST_ORDER_08b78de3-1648-4abd-a678-bfc3993e5ec5,57,1,9.75
GUEST_ORDER_0b2ec566-eee6-4013-b1ec-33d36739e5a1,113,1,9.75
GUEST_ORDER_10256b82-edd6-4147-bc89-3030139c1e31,79,1,9.75
GUEST_ORDER_19640957-4ff7-4b01-b97f-2f9bcc28604a,46,1,9.75
GUEST_ORDER_1995b178-80b2-4b4a-ab49-fc2a2f2fa54c,61,1,9.75
GUEST_ORDER_1b538a70-4257-4cd8-afe9-f6d7f854b404,18,1,9.75
GUEST_ORDER_1f5d6306-de82-4e0c-bb46-572fee1a8ce3,99,1,9.75
GUEST_ORDER_222df4e1-5e3e-4998-a65e-fa97b1508ffd,50,1,9.75
GUEST_ORDER_235dab36-23f8-4a2a-9925-d04739fcc9b2,91,1,9.75
GUEST_ORDER_25938fd2-c2ee-4493-a3b4-fc54f9040b09,17,1,9.75
GUEST_ORDER_27f135ec-2602-4cdd-baa7-16ba449e165f,13,1,9.75
GUEST_ORDER_2c78b381-d08f-42b7-9ca0-6ace3bf00c1e,17,1,9.75
GUEST_ORDER_3512adaf-b401-406b-88ac-581793828ec4,47,1,9.75
GUEST_ORDER_48547719-67c1-4c89-bdda-64bab3785db2,66,1,9.75
GUEST_ORDER_4f9e4985-ab41-4095-b8bd-83c25881e3c5,76,1,9.75
GUEST_ORDER_557f7d81-60bb-449b-90a1-4158ed3b0b21,103,1,9.75
GUEST_ORDER_58bf00f7-73cf-40a2-ab91-37d053900ed8,83,1,9.75
GUEST_ORDER_5ca80f96-b362-4e5b-bd28-dce25fbe3d70,44,1,9.75
GUEST_ORDER_71fd587d-8da4-4510-accc-c9fb1d1fb14d,48,1,9.75
GUEST_ORDER_7de470e7-2bb8-4a2b-9ccb-1c4c65bd162c,79,1,9.75
GUEST_ORDER_7ee462b0-b5a8-402f-a4d0-52eecf28aa7b,5,1,9.75
GUEST_ORDER_96361f30-a4ae-450c-aebe-15f5fc6e6b4b,97,1,9.75
GUEST_ORDER_99690f09-82cf-4495-b67a-d18ddbdc0c31,59,1,9.75
GUEST_ORDER_a18a164a-2b24-41b4-898b-596750d81d0b,56,1,9.75
GUEST_ORDER_a7eeacb8-1217-46f4-94e0-d978e4a5919f,99,1,9.75
GUEST_ORDER_aab032da-50a6-4227-a73c-57128ed5e845,59,1,9.75
GUEST_ORDER_b19e2bc2-eab3-4c4b-896f-7788e9e41d7c,12,1,9.75
GUEST_ORDER_bd129f81-4a02-4bc2-bd93-a2527dff64cb,19,1,9.75
GUEST_ORDER_ca78aa5e-8ffb-4c81-910a-6909b072b15d,67,1,9.75
GUEST_ORDER_d181eed7-87f8-4ce2-97a2-783ebf633c12,18,1,9.75
GUEST_ORDER_dae46d9f-01ee-4e26-9bc2-38fc9ed4f50b,82,1,9.75
GUEST_ORDER_db3fe38b-e8bf-45f7-b209-1bc7414488cd,67,1,9.75
GUEST_ORDER_dd2daab1-acaa-4f4d-b0ee-755b74a7cc4a,41,1,9.75
GUEST_ORDER_de982f03-1c5c-4ecd-8531-378f8f42ca6a,81,1,9.75
GUEST_ORDER_df4344d7-56c2-49c2-8266-ecf7cb77a55b,57,1,9.75
GUEST_ORDER_e024c867-dd41-44d6-b7bf-fd95d7a7dc53,19,1,9.75
GUEST_ORDER_e10e7cb4-fa6f-4b76-b4c4-4bdabe84ca78,29,1,9.75
GUEST_ORDER_e50faf91-c9a0-4b63-b44c-8c76351103f8,68,1,9.75
GUEST_ORDER_e94244b2-a534-40a1-b187-32c128e8f8ae,39,1,9.75
GUEST_ORDER_f11aaf9a-a8c6-41dc-a8c0-caada6a4be3d,107,1,9.75
GUEST_ORDER_f4149864-5db1-4d20-9e67-6d74acba8308,35,1,9.75
GUEST_ORDER_f5c26eac-0604-4dcc-9b02-0fb1097d9df0,44,1,9.75
GUEST_ORDER_f7bbe8ea-8dae-4318-b243-bd24f02c2184,38,1,9.75
GUEST_ORDER_f7cfb810-e8f5-4e2a-973d-c9d25ae4340e,17,1,9.75
GUID_34d2d596-2e59-405d-bc8e-e9abc411ba43,18,1,9.75
GUID_552b1ded-4a4b-481a-ae20-3f510aac747b,102,1,9.75
